map_title,state,quadrangle,county
2483_711,"['montana', 'washington']","['bozeman', 'eldridge', 'interior', 'miner', 'hoppers', 'plains', 'sand', 'silt', 'clay', 'rock', 'grove', 'green', 'flat', 'limestone', 'range', 'gray', 'canyon', 'mountain', 'sheridan', 'forest', 'boundary', 'structure', 'low', 'early', 'plain', 'basalt', 'stone', 'cliff', 'dolomite', 'oolitic', 'park', 'lime', 'spring', 'cline', 'canyon mountain', 'telegraph', 'eagle', 'sills', 'center', 'trail', 'thermopolis', 'frontier', 'cody', 'line', 'contact', 'chimney rock', 'strickland', 'ellis', 'morrison', 'black', 'olive', 'fossil', 'mart', 'pine', 'hill', 'madison', 'brothers', 'prospect', 'butte', 'lodgepole', 'mission', 'jefferson', 'forks', 'true', 'ante', 'emigrant', 'washington', 'roberts', 'albert', 'briscoe', 'bighorn', 'mont', 'reston', 'price']","['miner', 'clay', 'slope', 'rock', 'green', 'limestone', 'gray', 'canyon', 'sheridan', 'boundary', 'yellowstone', 'stone', 'park', 'eagle', 'brown', 'frontier', 'kootenai', 'ellis', 'hill', 'madison', 'butte', 'jefferson', 'washington', 'roberts', 'briscoe', 'price']"
1297_903,"['virginia', 'tennessee', 'washington']","['ness', 'sand', 'clay', 'boulder', 'silt', 'interior', 'ewing', 'wheeler', 'cumberland', 'mountain', 'varilla', 'valley', 'virginia', 'pine', 'powell', 'washington', 'trenton', 'leonard', 'claiborne', 'reston', 'price', 'limestone', 'pennington', 'newman', 'lee', 'fine', 'olive', 'gray', 'light', 'low', 'crestline', 'contact', 'gibson', 'boone', 'pond', 'nashville', 'wilderness', 'walnut', 'hill', 'trail', 'gem', 'black', 'oolitic', 'louisville', 'nash', 'barnes', 'jones hollow', 'branch', 'hancock', 'rockwood', 'dolomite', 'chattanooga', 'stone', 'quality', 'clinton', 'hale', 'spring', 'kelly', 'gilead', 'fulton', 'sequatchie', 'reedsville', 'hurricane', 'bridge', 'center', 'lime', 'simmons', 'edge', 'west', 'small', 'valle', 'dixon', 'eggleston', 'hardy', 'neal', 'gap', 'coleman', 'richardson', 'blair', 'maynardville', 'difficulty', 'bray', 'hay', 'little creek', 'grove', 'cosby', 'poplar', 'camp', 'martin', 'chickamauga', 'range', 'mart', 'camp creek', 'ford', 'lambert', 'parks', 'riverside', 'canoe', 'redman', 'longview', 'poteet', 'dot', 'white', 'gay', 'wylie', 'highland', 'view', 'bend', 'shoals', 'knox', 'ely', 'rice', 'cook', 'bethel', 'swingle', 'line', 'ward', 'howard', 'rome', 'crystal', 'clouds', 'true', 'tazewell', 'russell', 'harris', 'stephens']","['clay', 'boulder', 'wheeler', 'cumberland', 'valley', 'powell', 'washington', 'claiborne', 'price', 'limestone', 'pennington', 'lee', 'gray', 'gibson', 'boone', 'hill', 'barnes', 'jones', 'hancock', 'stone', 'clinton', 'clinch', 'hale', 'fulton', 'dixon', 'coleman', 'richardson', 'martin', 'ford', 'riverside', 'white', 'highland', 'knox', 'rice', 'cook', 'ward', 'howard', 'tazewell', 'russell', 'harris', 'stephens']"
1009_1114,"['arizona', 'colorado', 'utah']","['interior', 'ness', 'weathers', 'gallup', 'delta', 'wood', 'plain', 'gibson', 'clay', 'light', 'orange', 'gray', 'forest', 'low', 'angle', 'small', 'limestone', 'sand', 'contact', 'mexico', 'blue', 'stone', 'rock', 'bonita', 'bartlett', 'fine', 'black', 'valley', 'old canyon', 'sandy', 'monitor', 'cross', 'hunter', 'apache', 'carbon', 'sharp', 'wingate', 'rock point', 'burrows', 'marine', 'olive', 'shinarump', 'moenkopi', 'holbrook', 'chinle', 'green', 'pond', 'mission', 'mancos', 'whitewater', 'pescado', 'hunters', 'fossil', 'oran', 'supai', 'flat', 'eolian', 'cliff', 'lake', 'samson', 'silt', 'sand rock', 'morrison', 'westwater', 'early', 'ray', 'butte', 'canyon', 'basin', 'dakota', 'burr', 'read', 'gay', 'post', 'peterson', 'western', 'west', 'between', 'lowe', 'cliffs', 'granite', 'may', 'crystal', 'defiance', 'cutler', 'quality', 'sites', 'crump', 'range', 'arroyo', 'hills', 'white', 'petroleum', 'organ', 'cedar', 'the dip', 'field', 'mesa', 'plateau', 'farmington', 'lookout', 'fruitland', 'house', 'lewis', 'shale point', 'beaumont', 'mckinley', 'mckee', 'sullivan', 'sedona', 'central', 'northeast', 'page', 'navajo', 'ina', 'spring', 'true', 'reston', 'deposit', 'lupton', 'axial', 'wilson', 'the rocks', 'denver', 'center', 'alamo', 'steve', 'condon', 'hunters point', 'dalton']","['delta', 'wood', 'gibson', 'clay', 'orange', 'slope', 'gray', 'bent', 'limestone', 'stone', 'rock', 'bureau', 'brown', 'valley', 'canyon', 'cross', 'apache', 'carbon', 'sharp', 'green', 'lake', 'ray', 'butte', 'granite', 'grand', 'white', 'petroleum', 'colorado', 'cedar', 'mesa', 'lewis', 'mckinley', 'sullivan', 'page', 'navajo', 'wilson', 'utah']"
2662_1123,"['pennsylvania', 'virginia']","['mcclure', 'kennedy', 'kanawha', 'banner ridge', 'limestone', 'bluefield', 'gray', 'light', 'ray', 'fine', 'fossil', 'dull', 'mills', 'gay', 'dolomite', 'rose', 'salina', 'hill', 'west', 'seaboard', 'middlesboro', 'castle', 'jewell', 'tiller', 'council', 'lee', 'maccrady', 'greenbrier', 'black', 'olive', 'price', 'marine', 'shell', 'oolitic', 'eggleston', 'trenton', 'reedsville', 'juniata', 'wall', 'trail', 'pocahontas', 'simmons', 'raleigh', 'goodwill', 'low', 'millboro', 'berea', 'gap', 'stone', 'honaker', 'white', 'chattanooga', 'moccasin', 'cove', 'witten', 'wardell', 'bowen', 'ward', 'line', 'pride', 'hinton', 'millsboro', 'green', 'shady', 'may', 'rome', 'lime', 'structure', 'contact', 'sandy', 'hale', 'beekmantown', 'blackford', 'beech', 'tazewell', 'sand', 'clay', 'silt', 'upland', 'plain', 'onondaga', 'crystal', 'clifton', 'oriskany', 'cross', 'maynardville', 'oak', 'branch', 'lewis', 'banner', 'sands', 'mineral', 'richlands', 'valley', 'hurricane', 'sharp', 'marks', 'cambria', 'cooper', 'charles', 'industrial', 'virginia', 'miller', 'buchanan', 'blue', 'true', 'ault', 'jacket', 'reston', 'denver', 'federal', 'center', 'amonate', 'interior']","['banner', 'limestone', 'gray', 'ray', 'mills', 'clinch', 'hill', 'jewell', 'lee', 'price', 'brown', 'pocahontas', 'stone', 'white', 'ward', 'green', 'hale', 'tazewell', 'clay', 'onondaga', 'slope', 'cross', 'lewis', 'mineral', 'valley', 'sharp', 'charles', 'miller', 'buchanan']"
2215_1155,"['idaho', 'wyoming', 'oregon', 'colorado']","['dragon', 'lava', 'small', 'cone', 'basalt', 'moon', 'blue', 'field', 'spring', 'grouse', 'nichols', 'champion', 'sawtooth', 'sentinel', 'between', 'echo', 'west', 'deep', 'magma', 'rock', 'ely', 'central', 'deposit', 'apex', 'flat', 'may', 'western', 'grassy', 'martin', 'boundary', 'sunset', 'monument', 'northeast', 'carey', 'butte', 'park', 'olive', 'kings', 'pond', 'fields', 'plain', 'great pond', 'orchard', 'wells', 'vermillion', 'black', 'cottonwood springs', 'mounds', 'low', 'fine', 'flo', 'center', 'gate', 'murtaugh', 'orange', 'buffalo', 'trail', 'roads', 'grassy butte', 'block', 'interior', 'crescent', 'gray', 'paisley', 'needles', 'swanson', 'holcomb', 'broad', 'basin', 'challis', 'little butte', 'prairie', 'ava', 'cinder crater', 'cross', 'wall', 'camp', 'cora', 'coy', 'cascade', 'cottonwood', 'scott', 'granite', 'peterson', 'strain', 'leeman', 'mineral', 'peters', 'stout', 'pioneer', 'wyoming', 'bakersfield', 'key', 'pacific', 'university', 'nicholls', 'portland', 'moscow', 'oregon', 'james', 'kilauea', 'volcano', 'earth', 'headquarters', 'butte north', 'sandy', 'fossil', 'edge', 'irvine', 'cox', 'allen', 'bell', 'boulder', 'payette', 'index', 'miles', 'snake river', 'ashton', 'contact', 'indian butte', 'line', 'mold', 'unique', 'breckenridge', 'covington', 'black butte', 'dome', 'cone butte', 'irwin', 'reston', 'federal', 'morgan', 'denver', 'richard', 'true']","['idaho', 'rock', 'martin', 'boundary', 'brown', 'butte', 'park', 'kings', 'wells', 'orange', 'buffalo', 'gray', 'slope', 'prairie', 'cross', 'cascade', 'scott', 'granite', 'mineral', 'wyoming', 'pacific', 'oregon', 'bureau', 'allen', 'bell', 'boulder', 'colorado', 'covington', 'morgan']"
16984_1289,['oregon'],"['thomas', 'interior', 'astoria', 'stevens', 'dole', 'gray', 'imlay', 'yamhill', 'marine', 'kings', 'valle', 'tuff', 'early', 'green', 'fine', 'hornbrook', 'beach', 'riddle', 'corvallis', 'sandy', 'west', 'ford', 'pico', 'diller', 'sprague', 'range', 'central', 'valley', 'may', 'sisters', 'ord', 'kim', 'silver', 'bear river', 'camp', 'lay', 'wing', 'wolf', 'sams', 'white', 'spring', 'oak', 'rock', 'fourmile', 'lake', 'willow', 'ante', 'upper lake', 'agency', 'tow', 'wood', 'diorite', 'days creek', 'kerby', 'tower', 'light', 'limestone', 'knoxville', 'miller', 'fern', 'gerber', 'bly', 'sebastian', 'carpenter', 'wheeler', 'roundtop', 'steve', 'deer', 'medford', 'ruch', 'anderson', 'griffin', 'volt', 'spencer', 'klamath', 'glover', 'aspen', 'fauna', 'black', 'whitsett', 'galice', 'grit', 'rose', 'reston', 'roseburg', 'blue', 'small', 'rich', 'blanco', 'olive', 'worden', 'gate', 'white rocks', 'argillite', 'dothan', 'pillow', 'rust', 'applegate', 'marble', 'tea', 'basalt', 'butte', 'lime', 'cascade', 'yamhill river', 'molalla', 'wilson', 'bend', 'sand', 'silt', 'clay', 'sands', 'line', 'fossil', 'altitude', 'wells', 'miles', 'columbia', 'western', 'plains', 'newcomb', 'ong', 'hart', 'park', 'olney', 'elm', 'vernonia', 'tome', 'dallas', 'peck', 'elk', 'coquille', 'pioneer', 'hood', 'low', 'portland', 'boulder', 'linn', 'allison', 'arch cape', 'nehalem', 'foley', 'cook', 'key', 'way', 'dilley', 'forest', 'hillsboro', 'timber', 'rockwood', 'gresham', 'union', 'home', 'columbia mtn', 'day', 'badger', 'wamic', 'oregon', 'lacomb', 'boring', 'lava', 'pacific', 'neskowin', 'netarts', 'hill', 'mission', 'dayton', 'palmer', 'gervais', 'gaston', 'lane', 'amity', 'aurora', 'deep', 'haley', 'bull lake', 'butte south', 'empire', 'coos bay', 'baldwin', 'oak creek', 'warren', 'granite', 'caney', 'stone', 'otter', 'lincoln', 'yaquina', 'agate', 'rickreall', 'india', 'salem', 'stayton', 'mccoy', 'gates', 'pine', 'grove', 'lafe', 'nye', 'tillamook', 'stewart', 'thayer', 'eolian', 'newport', 'yachats', 'beaver', 'waldport', 'alsea', 'woods', 'salado', 'summit', 'nortons', 'harlan', 'phil', 'courtney', 'albany', 'tangent', 'lebanon', 'plainview', 'ino', 'trail', 'marion', 'harper', 'blakeley', 'tumalo', 'cline', 'pilot', 'dike', 'sparks', 'hill city', 'sills', 'grano', 'roosevelt', 'lake creek', 'tenmile', 'florence', 'mercer', 'horton', 'lee', 'crow', 'mohawk', 'trent', 'linton', 'mckenzie', 'pittsburg', 'basin', 'lark', 'bluff', 'dee', 'hale', 'prairie', 'vine', 'china', 'toledo', 'north lake', 'smith', 'benson', 'roads', 'big lake', 'folley', 'vincent', 'gunter', 'lorane', 'crewe', 'davis', 'waldo', 'moore', 'odell', 'tyee', 'moody', 'paulina', 'fisher', 'edge', 'melson', 'east fork', 'house', 'hubbard', 'oldham', 'windigo', 'diamond', 'marsh', 'thompson', 'border', 'bone', 'lingle', 'flora', 'rice', 'dillard', 'myrtle', 'milo', 'castle', 'crater sink']","['thomas', 'stevens', 'gray', 'yamhill', 'kings', 'green', 'bay', 'ford', 'coos', 'valley', 'white', 'rock', 'lake', 'wood', 'limestone', 'miller', 'sebastian', 'wheeler', 'anderson', 'klamath', 'lake klamath', 'rich', 'deschutes', 'butte', 'cascade', 'clackamas', 'wilson', 'clay', 'wells', 'columbia', 'cannon', 'park', 'dallas', 'elk', 'boulder', 'linn', 'cook', 'union', 'day', 'griggs', 'oregon', 'pacific', 'hill', 'lane', 'aurora', 'baldwin', 'warren', 'granite', 'brown', 'stone', 'lincoln', 'kerr', 'salem', 'nye', 'tillamook', 'stewart', 'thayer', 'iron', 'beaver', 'summit', 'harlan', 'albany', 'lebanon', 'marion', 'harper', 'roosevelt', 'mercer', 'lee', 'hand', 'mckenzie', 'cowlitz', 'hale', 'prairie', 'smith', 'benson', 'davis', 'waldo', 'moore', 'moody', 'fisher', 'oldham', 'rice']"
19624_1428,"['utah', 'arizona', 'washington']","['johnson', 'seaman', 'interior', 'flat', 'springdale', 'dinosaur', 'forest', 'shinarump', 'moenave', 'chinle', 'kayenta', 'canyon', 'navajo', 'moenkopi', 'limestone', 'kaibab', 'may', 'virgin', 'contact', 'boundary', 'trail', 'navajo canyon', 'line', 'true', 'kane', 'house', 'spring', 'rock', 'roads', 'sable', 'petroleum', 'washington', 'field', 'traver', 'house rock', 'price', 'reston']","['johnson', 'canyon', 'navajo', 'limestone', 'boundary', 'bucks', 'utah', 'kane', 'rock', 'petroleum', 'washington', 'price']"
19675_1564,"['colorado', 'utah', 'washington']","['interior', 'dakota', 'mancos', 'line', 'summerville', 'morrison', 'carmel', 'basin', 'queen', 'contact', 'navajo', 'wray', 'montrose', 'boundary', 'forest', 'trail', 'canyon', 'mont', 'true', 'rose', 'roads', 'traver', 'sable', 'manti', 'price', 'washington', 'field', 'reston']","['navajo', 'colorado', 'montrose', 'boundary', 'canyon', 'utah', 'price', 'washington']"
2277_1823,"['wyoming', 'utah', 'colorado', 'washington']","['wasatch', 'interior', 'gray', 'black', 'gap', 'rock', 'mountain', 'silt', 'clay', 'wyoming', 'sand', 'sandy', 'green', 'fine', 'oolitic', 'stone', 'mio', 'weathers', 'wilkins', 'granite', 'bishop', 'white', 'light', 'dolomite', 'orange', 'trail creek', 'canyon', 'alkali', 'corral', 'spring', 'limestone', 'niland', 'tipton', 'rust', 'gem', 'basin', 'structure', 'fischer', 'contact', 'ray', 'park', 'tuff', 'jane', 'trail', 'meadow creek', 'line', 'green river', 'early', 'browns', 'center', 'small', 'dant', 'meadows', 'dodge', 'spring creek', 'pine', 'content', 'low', 'red spring', 'ping', 'daggett', 'clay basin', 'central', 'camp', 'west', 'blue', 'true', 'butte', 'willow', 'beaver mountain', 'henry', 'washington', 'reston', 'price']","['wasatch', 'gray', 'rock', 'clay', 'wyoming', 'utah', 'green', 'brown', 'stone', 'granite', 'white', 'orange', 'canyon', 'limestone', 'tipton', 'ray', 'park', 'dodge', 'daggett', 'butte', 'colorado', 'beaver', 'henry', 'washington', 'price']"
1051_1829,"['tennessee', 'washington']","['martinsburg', 'interior', 'ness', 'limestone', 'orange', 'sandy', 'fine', 'stone', 'gray', 'light', 'norris', 'lime', 'contact', 'pleasant gap', 'gap', 'smith', 'branch', 'salem', 'park', 'hill', 'church', 'cline', 'union', 'fountain', 'graveston', 'angle', 'moccasin', 'blue', 'valley', 'black', 'weathers', 'green', 'riddle', 'highland', 'view', 'mccloud', 'pike', 'emory', 'bell', 'dolomite', 'mascot', 'oma', 'mosheim', 'chapman', 'cream', 'knox', 'line', 'crystal', 'allen', 'beaver', 'halls', 'crossroads', 'may', 'willow', 'barnard', 'coupland', 'kingsport', 'maynardville', 'longview', 'copeland', 'powell', 'beaver creek', 'sharon', 'dale', 'broadway', 'hall', 'hope', 'varner', 'sevier', 'beverly', 'hills', 'corinth', 'rogersville', 'maryville', 'rutledge', 'bridge', 'small', 'sand', 'calvary', 'bradley', 'beaver city', 'dry fork', 'rifle', 'range', 'shannondale', 'tazewell', 'murphy', 'rome', 'oolitic', 'glenwood', 'dant', 'golden', 'cross', 'cedar', 'lane', 'lake', 'whites', 'oakland', 'saltville', 'greenwood', 'washington', 'hart', 'norwood', 'central', 'oak', 'clinton', 'lincoln', 'sharp', 'park creek', 'art', 'arlington', 'knoxville', 'pool', 'burlington', 'alice', 'between', 'greer', 'bearden', 'true', 'belle', 'chilhowee', 'reston', 'price']","['brown', 'limestone', 'orange', 'stone', 'gray', 'smith', 'salem', 'park', 'hill', 'union', 'fountain', 'valley', 'green', 'highland', 'pike', 'bell', 'knox', 'allen', 'beaver', 'powell', 'dale', 'hall', 'sevier', 'bradley', 'tazewell', 'cross', 'cedar', 'lane', 'lake', 'oakland', 'greenwood', 'washington', 'clinton', 'lincoln', 'sharp', 'burlington', 'price']"
2327_2007,"['pennsylvania', 'washington']","['interior', 'shamokin', 'carmel', 'gap', 'valley', 'view', 'catskill', 'pocono', 'mahanoy', 'mountain', 'basin', 'trevorton', 'hunter', 'line', 'pottsville', 'sharp', 'gray', 'olive', 'stone', 'ray', 'sand', 'silt', 'bly', 'green', 'cameron', 'beckville', 'carbon', 'ander', 'couch', 'damascus', 'honesdale', 'dale', 'cherry', 'hon', 'susquehanna', 'haas', 'broad', 'rood', 'tower city', 'montebello', 'marcellus', 'hamilton', 'rock', 'primrose', 'mammoth', 'tower', 'klingerstown', 'ready', 'soo', 'donaldson', 'limestone', 'oriskany', 'crestline', 'marine', 'rock valley', 'cline', 'fountain', 'tremont', 'bloomsburg', 'portal', 'minersville', 'deep', 'west', 'church', 'deer', 'park', 'washington', 'hill', 'pine', 'index', 'lykens', 'grove', 'anthracite', 'art', 'field', 'reston', 'gratz', 'true', 'glen', 'north valley', 'price', 'wood', 'gordon']","['valley', 'sharp', 'schuylkill', 'brown', 'gray', 'stone', 'ray', 'green', 'cameron', 'carbon', 'dale', 'cherry', 'susquehanna', 'hamilton', 'rock', 'limestone', 'fountain', 'slope', 'park', 'washington', 'hill', 'berks', 'price', 'wood']"
1135_2130,"['wyoming', 'iowa']","['interior', 'block', 'minnekahta', 'limestone', 'canyon', 'sturgis', 'lake', 'earth', 'ness', 'sand', 'rock', 'piedmont', 'oto', 'blackhawk', 'rapid', 'west', 'dakota', 'may', 'view', 'morrison', 'lakota', 'meadow', 'weathers', 'gray', 'white', 'paige', 'sandy', 'cream', 'doty', 'forest', 'deposit', 'house', 'yard', 'western', 'lead', 'sundance', 'beaver', 'light', 'fine', 'redwater', 'hulett', 'stone', 'back', 'wells', 'clarkson', 'bennett', 'content', 'lawn', 'read', 'spearfish', 'load', 'between', 'contact', 'land', 'gypsum', 'hill', 'park', 'jackson', 'roads', 'low', 'high valley', 'range', 'deadwood', 'englewood', 'carbon', 'sites', 'valley', 'lime', 'central', 'clay', 'victoria', 'concrete', 'industrial', 'cliff', 'crestline', 'structure', 'story', 'line', 'marks', 'true', 'hermosa', 'wyoming', 'black', 'hills', 'university', 'sidney', 'way', 'reston', 'price']","['limestone', 'canyon', 'lake', 'slope', 'brown', 'rock', 'gray', 'white', 'beaver', 'stone', 'wells', 'bennett', 'hill', 'park', 'jackson', 'sioux', 'valley', 'carbon', 'clay', 'story', 'wyoming', 'iowa', 'price']"
27689_2251,"['kentucky', 'ohio', 'virginia', 'washington']","['interior', 'sand', 'silt', 'elkhorn', 'border', 'russell', 'harman', 'sandy', 'millard', 'republic', 'ohio', 'hagan', 'wallace', 'commonwealth', 'rector', 'university', 'mountain', 'jamboree', 'hackney', 'kendrick', 'williamson', 'stone', 'clay', 'white', 'gray', 'fine', 'contact', 'beaver', 'northeast', 'federal', 'banner', 'quality', 'carbon', 'sample', 'west', 'cannelton', 'limestone', 'lime', 'ness', 'western', 'virginia', 'norfolk', 'trail', 'clintwood', 'eagle', 'cliffs', 'hunt', 'rock', 'structure', 'crestline', 'raven', 'grassy', 'bingham', 'blair', 'pond', 'eaton', 'pine', 'mike', 'hon', 'pike', 'buchanan', 'cross', 'diamond', 'index', 'moore', 'branch', 'ford', 'chestnut', 'rover', 'oak', 'flat', 'lee', 'dant', 'chesapeake', 'fossil', 'pennington', 'compton', 'between', 'harris', 'wells', 'berea', 'shorter', 'gap', 'giles', 'light', 'hell creek', 'spruce pine', 'forest', 'wood', 'potter', 'wolf', 'flats', 'pool', 'weathers', 'rose', 'small', 'low', 'elk', 'newman', 'concrete', 'sharp', 'blue', 'lea', 'line', 'lake', 'laurel', 'spring', 'park', 'camp', 'simms', 'horn', 'home', 'block', 'range', 'crystal', 'marine', 'earl', 'hollenbeck', 'deposit', 'grit', 'olive', 'willis', 'dickenson', 'cumberland', 'garden', 'hall', 'maccrady', 'sunbury', 'day', 'price', 'wise', 'industrial', 'domestic', 'walker', 'supply', 'may', 'oolitic', 'green', 'orange', 'marks', 'carter', 'true', 'haysi', 'prater', 'hinton', 'ady', 'lyons', 'reynolds', 'miller', 'smith', 'reserve', 'letcher', 'preston', 'crawford', 'knott', 'floyd', 'martin', 'black', 'carbona', 'back', 'kent', 'washington', 'browning', 'briggs', 'kanawha', 'valley', 'field', 'the v', 'elkhorn city', 'ralph']","['russell', 'millard', 'republic', 'ohio', 'wallace', 'williamson', 'stone', 'clay', 'white', 'gray', 'beaver', 'banner', 'carbon', 'limestone', 'eagle', 'breathitt', 'rock', 'bingham', 'eaton', 'pike', 'buchanan', 'cross', 'bureau', 'moore', 'ford', 'lee', 'pennington', 'harris', 'wells', 'hinds', 'giles', 'wood', 'potter', 'elk', 'brown', 'sharp', 'lea', 'lake', 'laurel', 'park', 'dickenson', 'cumberland', 'garden', 'hall', 'day', 'price', 'wise', 'walker', 'iron', 'green', 'orange', 'carter', 'reynolds', 'miller', 'smith', 'crawford', 'floyd', 'martin', 'kent', 'washington', 'valley']"
63377_2724,"['oregon', 'washington']","['morrison', 'pacific', 'oregon', 'parker', 'coquille', 'norway', 'sand', 'marine', 'may', 'coy', 'pulaski', 'hall', 'tyee', 'highland', 'sandy', 'basalt', 'gray', 'cross', 'rich', 'myrtle', 'locate', 'stone', 'klamath', 'mallory', 'marks', 'fossil', 'doyle', 'bill', 'fox', 'aid', 'crestline', 'field', 'baldwin', 'allen', 'bandon', 'true', 'miles', 'prospect', 'bone', 'quality', 'deposit', 'center', 'clay', 'hall creek', 'bend', 'cove creek', 'washington', 'hill', 'interior', 'index', 'salem', 'portland', 'columbia', 'newport', 'petroleum', 'the v', 'mineral', 'range', 'the basin', 'price']","['pacific', 'oregon', 'parker', 'pulaski', 'hall', 'highland', 'gray', 'cross', 'rich', 'stone', 'klamath', 'bay', 'baldwin', 'allen', 'coos', 'clay', 'washington', 'hill', 'salem', 'columbia', 'petroleum', 'mineral', 'price']"
53712_3598,"['florida', 'washington', 'massachusetts']","['interior', 'holyoke', 'van', 'park', 'blunt', 'palmer', 'garden', 'elm', 'springfield', 'plainfield', 'hall', 'jefferson', 'calhoun', 'chapin', 'sullivan', 'boston', 'liberty', 'tow', 'prospect', 'hancock', 'florida', 'mcknight', 'yale', 'union', 'oak park', 'tyler', 'bill', 'kendall', 'st james', 'central', 'worthing', 'roosevelt', 'buckingham', 'grove', 'noonan', 'westford', 'cove', 'homer', 'hill', 'oak', 'circle', 'norfolk', 'pond', 'lookout', 'evergreen', 'north branch', 'pine', 'lake', 'emerald', 'rood', 'brad', 'cherokee', 'branch', 'burns', 'sixteen', 'sand', 'norman', 'west', 'westfield', 'lenox', 'bliss', 'boundary', 'bridge', 'day', 'lane', 'forest', 'walnut', 'wesson', 'king', 'howard', 'walker', 'kensington', 'revere', 'arcadia', 'penn', 'allen', 'white', 'surrey', 'sylvan', 'alden', 'oakland', 'gillette', 'navajo', 'cambria', 'baker', 'cross', 'harris', 'abbott', 'way', 'phelps', 'street', 'sumner', 'belmont', 'washington', 'fountain', 'dorset', 'dingle', 'thompson', 'powell', 'view', 'hampden', 'mccarthy', 'land', 'adams', 'meadow', 'longmeadow', 'warren', 'burbank', 'hopkins', 'ely', 'farmington', 'englewood', 'westmoreland', 'field', 'riverview', 'chestnut', 'maple', 'dwight', 'rankin', 'cook', 'williams', 'wolf', 'turner', 'tower', 'hickory', 'hartford', 'brainard', 'crook', 'crescent lake', 'windsor', 'deep', 'moody', 'osborn', 'taylor', 'hartshorn', 'price', 'may', 'reston']","['park', 'garden', 'hall', 'jefferson', 'calhoun', 'sullivan', 'liberty', 'hancock', 'union', 'tyler', 'bay', 'roosevelt', 'buckingham', 'hill', 'lake', 'cherokee', 'boundary', 'day', 'lane', 'king', 'howard', 'walker', 'allen', 'white', 'oakland', 'navajo', 'baker', 'cross', 'harris', 'phelps', 'sumner', 'belmont', 'washington', 'fountain', 'powell', 'adams', 'converse', 'warren', 'hopkins', 'westmoreland', 'rankin', 'cook', 'williams', 'turner', 'hickory', 'hartford', 'crook', 'bacon', 'moody', 'taylor', 'price']"
52590_3691,"['maryland', 'ohio', 'washington', 'delaware']","['spring', 'sandy', 'interior', 'patuxent', 'field', 'savage', 'spencerville', 'academy', 'oak', 'hill', 'orchard', 'batson', 'union', 'burton', 'valley', 'tow', 'west', 'lane', 'spencer', 'branch', 'brooklyn', 'lookout', 'park', 'hope', 'briggs', 'perry', 'greencastle', 'manor', 'tower', 'sand', 'crow', 'cherry', 'van', 'kensington', 'springbrook', 'hampshire', 'jackson', 'fairview', 'marks', 'deer', 'beltsville', 'bellevue', 'street', 'normal', 'echo', 'blue', 'ohio', 'pike', 'laurel', 'pond', 'lockwood', 'ordnance', 'mills', 'pine', 'stewart', 'montgomery', 'odell', 'franklin', 'knolls', 'edgewater', 'center', 'waite', 'industry', 'edgewood', 'hills', 'holly', 'beaverdam', 'rosedale', 'lang', 'camillus', 'cherokee park', 'woods', 'gate', 'daniels', 'washington east', 'delaware', 'baltimore', 'washington', 'lake', 'land', 'way', 'wood', 'lanham', 'indian creek', 'potomac', 'clay', 'albert', 'angle', 'george', 'reston', 'price']","['hill', 'union', 'valley', 'lane', 'park', 'perry', 'cherry', 'cannon', 'jackson', 'ohio', 'pike', 'laurel', 'mills', 'stewart', 'will', 'montgomery', 'franklin', 'cherokee', 'daniels', 'washington', 'delaware', 'baltimore', 'lake', 'wood', 'clay', 'george', 'price']"
15489_3906,"['arkansas', 'montana', 'wyoming', 'washington']","['horn', 'sheridan', 'field', 'decker', 'birney', 'mont', 'wasatch', 'prairie', 'silt', 'dolomite', 'low', 'sand', 'plains', 'limestone', 'contact', 'fine', 'sands', 'clay', 'light', 'union', 'gray', 'roland', 'baker', 'carbona', 'stone', 'heppner', 'wyarno', 'burgess', 'draw', 'triangle', 'line', 'rock', 'wyoming', 'smith', 'burlington', 'miles', 'cedar', 'wann', 'grant', 'anderson', 'home', 'prospect', 'federal', 'southland', 'shell', 'enochs', 'spur', 'quality', 'rosebud', 'reston', 'center', 'interior', 'washington', 'jones', 'may', 'price', 'ina']","['sheridan', 'wasatch', 'prairie', 'slope', 'limestone', 'arkansas', 'clay', 'union', 'gray', 'brown', 'baker', 'stone', 'rock', 'wyoming', 'smith', 'burlington', 'cedar', 'grant', 'anderson', 'bureau', 'rosebud', 'washington', 'jones', 'price']"
