map_title,state,quadrangle,county
2483_711,"['montana', 'washington']","['bozeman pass', 'interior', 'plains', 'sand', 'silt', 'clay', 'rock', 'grove', 'green', 'flat', 'limestone', 'range', 'gray', 'structure', 'low', 'early', 'plain', 'basalt', 'stone', 'cliff', 'dolomite', 'oolitic', 'park', 'lime', 'telegraph', 'eagle', 'thermopolis', 'frontier', 'cody', 'eldridge', 'line', 'contact', 'ellis', 'morrison', 'black', 'olive', 'fossil', 'mart', 'madison', 'brothers', 'prospect', 'lodgepole', 'mission', 'jefferson', 'forks', 'canyon', 'true', 'emigrant', 'roberts', 'albert', 'bighorn', 'washington', 'mont', 'reston', 'price']","['clay', 'slope', 'rock', 'green', 'limestone', 'gray', 'yellowstone', 'stone', 'park', 'eagle', 'brown', 'kootenai', 'ellis', 'madison', 'jefferson', 'canyon', 'roberts', 'washington', 'price']"
1297_903,"['virginia', 'tennessee', 'washington']","['ness', 'sand', 'clay', 'boulder', 'silt', 'interior', 'ewing', 'wheeler', 'valley', 'virginia', 'pine', 'mountain', 'powell', 'washington', 'trenton', 'leonard', 'claiborne', 'reston', 'price', 'limestone', 'pennington', 'newman', 'lee', 'olive', 'gray', 'light', 'low', 'crestline', 'contact', 'black', 'oolitic', 'hancock', 'rockwood', 'dolomite', 'chattanooga', 'stone', 'quality', 'clinton', 'hale', 'sequatchie', 'reedsville', 'hurricane', 'bridge', 'center', 'lime', 'nashville', 'louisville', 'simmons', 'edge', 'west', 'small', 'eggleston', 'hardy', 'neal', 'richardson', 'blair', 'maynardville', 'difficulty', 'bray', 'camp', 'martin', 'chickamauga', 'range', 'mart', 'camp creek', 'longview', 'poteet', 'dot', 'gay', 'knox', 'ely', 'swingle', 'line', 'coleman', 'gap', 'ward', 'howard', 'rome', 'crystal', 'clouds', 'true', 'harris', 'stephens']","['clay', 'boulder', 'wheeler', 'valley', 'washington', 'claiborne', 'price', 'limestone', 'lee', 'gray', 'hancock', 'stone', 'clinton', 'clinch', 'hale', 'richardson', 'martin', 'white', 'knox', 'coleman', 'ward', 'howard', 'harris', 'stephens']"
1009_1114,"['arizona', 'colorado', 'utah']","['interior', 'ness', 'weathers', 'gallup', 'delta', 'wood', 'plain', 'gibson', 'clay', 'light', 'orange', 'gray', 'forest', 'low', 'angle', 'small', 'limestone', 'sand', 'contact', 'mexico', 'blue', 'stone', 'bonita', 'bartlett', 'black', 'valley', 'old canyon', 'sandy', 'monitor', 'cross', 'carbon', 'sharp', 'wingate', 'rock point', 'rock', 'burrows', 'marine', 'olive', 'shinarump', 'moenkopi', 'holbrook', 'chinle', 'green', 'mancos', 'whitewater', 'pescado', 'hunters', 'fossil', 'oran', 'supai', 'flat', 'eolian', 'cliff', 'silt', 'sand rock', 'morrison', 'westwater', 'early', 'ray', 'butte', 'canyon', 'hunter', 'basin', 'dakota', 'burr', 'read', 'gay', 'western', 'west', 'between', 'lowe', 'cliffs', 'granite', 'may', 'crystal', 'defiance', 'cutler', 'quality', 'sites', 'crump', 'range', 'arroyo', 'hills', 'petroleum', 'organ', 'cedar', 'the dip', 'field', 'mesa', 'plateau', 'farmington', 'lookout', 'fruitland', 'house', 'lewis', 'shale point', 'beaumont', 'mckinley', 'mckee', 'sullivan', 'sedona', 'central', 'northeast', 'page', 'navajo', 'ina', 'spring', 'true', 'reston', 'lupton', 'axial', 'wilson', 'the rocks', 'denver', 'center', 'alamo', 'steve', 'condon', 'hunters point', 'dalton']","['delta', 'wood', 'gibson', 'clay', 'orange', 'slope', 'gray', 'bent', 'limestone', 'stone', 'bureau', 'brown', 'valley', 'canyon', 'cross', 'carbon', 'rock', 'green', 'ray', 'butte', 'granite', 'grand', 'white', 'petroleum', 'colorado', 'cedar', 'mesa', 'lewis', 'mckinley', 'sullivan', 'page', 'navajo', 'wilson', 'utah']"
2662_1123,"['pennsylvania', 'virginia']","['mcclure', 'kennedy', 'kanawha', 'banner ridge', 'limestone', 'gray', 'light', 'ray', 'fossil', 'dull', 'mills', 'gay', 'dolomite', 'rose', 'salina', 'hill', 'middlesboro', 'castle', 'jewell', 'tiller', 'council', 'lee', 'maccrady', 'greenbrier', 'black', 'olive', 'price', 'marine', 'shell', 'oolitic', 'eggleston', 'trenton', 'reedsville', 'juniata', 'pocahontas', 'simmons', 'raleigh', 'goodwill', 'low', 'millboro', 'berea', 'gap', 'stone', 'honaker', 'chattanooga', 'moccasin', 'cove', 'wardell', 'bowen', 'ward', 'hinton', 'millsboro', 'green', 'may', 'rome', 'lime', 'structure', 'contact', 'sandy', 'hale', 'blackford', 'sand', 'clay', 'silt', 'upland', 'plain', 'onondaga', 'crystal', 'clifton', 'oriskany', 'cross', 'maynardville', 'banner', 'sands', 'mineral', 'sharp', 'marks', 'cambria', 'cooper', 'charles', 'industrial', 'virginia', 'miller', 'buchanan', 'tazewell', 'valley', 'west', 'blue', 'true', 'ault', 'jacket', 'richlands', 'hurricane', 'reston', 'denver', 'branch', 'federal', 'center', 'amonate', 'interior']","['banner', 'limestone', 'gray', 'ray', 'clinch', 'hill', 'jewell', 'lee', 'price', 'brown', 'pocahontas', 'stone', 'white', 'ward', 'green', 'hale', 'clay', 'slope', 'cross', 'mineral', 'charles', 'buchanan', 'valley']"
2215_1155,"['idaho', 'wyoming', 'oregon', 'colorado']","['dragon', 'lava', 'small', 'cone', 'basalt', 'moon', 'blue', 'field', 'nichols', 'champion', 'sawtooth', 'sentinel', 'between', 'echo', 'west', 'deep', 'magma', 'rock', 'ely', 'central', 'grouse', 'apex', 'flat', 'may', 'western', 'grassy', 'carey', 'butte', 'park', 'olive', 'kings', 'pond', 'fields', 'plain', 'great pond', 'orchard', 'wells', 'vermillion', 'black', 'mounds', 'low', 'sunset', 'northeast', 'murtaugh', 'orange', 'buffalo', 'monument', 'trail', 'roads', 'grassy butte', 'block', 'interior', 'crescent', 'gray', 'paisley', 'swanson', 'holcomb', 'broad', 'basin', 'challis', 'little butte', 'prairie', 'cinder crater', 'cross', 'wall', 'camp', 'cottonwood', 'scott', 'granite', 'peterson', 'strain', 'leeman', 'mineral', 'peters', 'stout', 'boundary', 'pioneer', 'wyoming', 'bakersfield', 'key', 'pacific', 'university', 'nicholls', 'portland', 'moscow', 'oregon', 'james', 'kilauea', 'volcano', 'earth', 'headquarters', 'butte north', 'sandy', 'fossil', 'edge', 'irvine', 'cox', 'allen', 'bell', 'boulder', 'payette', 'index', 'miles', 'snake river', 'ashton', 'contact', 'indian butte', 'line', 'unique', 'breckenridge', 'covington', 'martin', 'black butte', 'dome', 'cone butte', 'irwin', 'reston', 'federal', 'morgan', 'center', 'denver', 'richard', 'true']","['idaho', 'rock', 'brown', 'butte', 'park', 'kings', 'orange', 'buffalo', 'gray', 'slope', 'prairie', 'cross', 'scott', 'granite', 'mineral', 'oregon', 'bureau', 'allen', 'bell', 'boulder', 'colorado', 'covington', 'martin', 'morgan']"
16984_1289,['oregon'],"['thomas', 'interior', 'dole', 'gray', 'imlay', 'yamhill', 'marine', 'kings', 'valle', 'tuff', 'early', 'green', 'hornbrook', 'beach', 'riddle', 'corvallis', 'sandy', 'west', 'ford', 'pico', 'diller', 'range', 'central', 'valley', 'may', 'diorite', 'days creek', 'kerby', 'tower', 'light', 'limestone', 'knoxville', 'rock', 'fauna', 'black', 'whitsett', 'galice', 'grit', 'rose', 'reston', 'willow', 'roseburg', 'blue', 'small', 'rich', 'blanco', 'olive', 'worden', 'gate', 'white rocks', 'argillite', 'pillow', 'rust', 'applegate', 'marble', 'basalt', 'butte', 'lime', 'cascade', 'yamhill river', 'molalla', 'wilson', 'bend', 'sand', 'silt', 'clay', 'wood', 'sands', 'line', 'fossil', 'ord', 'altitude', 'wells', 'miles', 'columbia', 'western', 'plains', 'newcomb', 'ong', 'klamath', 'hart', 'dallas', 'peck', 'elk', 'coquille', 'pioneer', 'low', 'portland', 'boulder', 'lake', 'linn', 'allison', 'tow', 'oregon', 'lacomb', 'boring', 'lava', 'medford', 'empire', 'coos bay', 'baldwin', 'warren', 'granite', 'caney', 'astoria', 'stone', 'nye', 'tillamook', 'yaquina', 'stewart', 'spring', 'stayton', 'thayer', 'eolian', 'harper', 'hill', 'grano', 'nehalem', 'pittsburg', 'basin', 'lark', 'spencer', 'lincoln', 'bluff', 'dee', 'hale', 'toledo', 'lorane', 'tyee', 'moody', 'fisher', 'edge', 'border', 'bone']","['thomas', 'gray', 'yamhill', 'kings', 'green', 'bay', 'ford', 'coos', 'valley', 'limestone', 'rock', 'rich', 'white', 'deschutes', 'butte', 'cascade', 'clackamas', 'wilson', 'clay', 'wood', 'columbia', 'klamath', 'dallas', 'elk', 'boulder', 'lake', 'linn', 'griggs', 'oregon', 'warren', 'granite', 'brown', 'stone', 'nye', 'tillamook', 'stewart', 'iron', 'harper', 'hill', 'cowlitz', 'lincoln', 'hale', 'fisher']"
19624_1428,"['utah', 'arizona', 'washington']","['johnson', 'interior', 'springdale', 'dinosaur', 'forest', 'shinarump', 'moenave', 'chinle', 'kayenta', 'canyon', 'navajo', 'moenkopi', 'limestone', 'kaibab', 'may', 'virgin', 'contact', 'boundary', 'trail', 'navajo canyon', 'line', 'true', 'house', 'spring', 'rock', 'roads', 'sable', 'petroleum', 'washington', 'field', 'traver', 'house rock', 'price', 'reston']","['johnson', 'canyon', 'navajo', 'limestone', 'utah', 'rock', 'petroleum', 'washington', 'price']"
19675_1564,"['utah', 'colorado']","['interior', 'dakota', 'mancos', 'summerville', 'morrison', 'carmel', 'basin', 'contact', 'navajo', 'boundary', 'forest', 'trail', 'mont', 'true', 'rose', 'roads', 'traver', 'sable', 'manti', 'price', 'field', 'reston']","['navajo', 'utah', 'colorado', 'price']"
2277_1823,"['wyoming', 'utah', 'washington']","['wasatch', 'interior', 'gray', 'black', 'mountain', 'silt', 'clay', 'wyoming', 'sand', 'sandy', 'green', 'oolitic', 'stone', 'mio', 'weathers', 'wilkins', 'granite', 'bishop', 'light', 'dolomite', 'orange', 'limestone', 'niland', 'tipton', 'rust', 'structure', 'fischer', 'contact', 'ray', 'park', 'tuff', 'line', 'green river', 'early', 'browns', 'center', 'small', 'dant', 'content', 'low', 'ping', 'clay basin', 'central', 'west', 'blue', 'true', 'beaver mountain', 'basin', 'pine', 'alkali', 'henry', 'washington', 'reston', 'price']","['wasatch', 'gray', 'clay', 'utah', 'green', 'brown', 'stone', 'granite', 'white', 'orange', 'limestone', 'tipton', 'ray', 'park', 'beaver', 'henry', 'washington', 'price']"
1051_1829,"['tennessee', 'washington']","['martinsburg', 'interior', 'ness', 'limestone', 'orange', 'sandy', 'stone', 'gray', 'light', 'norris', 'lime', 'contact', 'fountain', 'graveston', 'angle', 'moccasin', 'blue', 'valley', 'black', 'weathers', 'riddle', 'dolomite', 'mascot', 'oma', 'mosheim', 'chapman', 'cream', 'knox', 'line', 'crystal', 'kingsport', 'maynardville', 'longview', 'powell', 'rogersville', 'maryville', 'rutledge', 'bridge', 'small', 'sand', 'rome', 'oolitic', 'green', 'knoxville', 'between', 'greer', 'bearden', 'true', 'gap', 'beaver', 'saltville', 'washington', 'reston', 'price']","['brown', 'limestone', 'orange', 'stone', 'gray', 'fountain', 'valley', 'knox', 'green', 'beaver', 'washington', 'price']"
2327_2007,['pennsylvania'],"['interior', 'carmel', 'gap', 'valley', 'view', 'pocono', 'mahanoy', 'mountain', 'basin', 'trevorton', 'hunter', 'shamokin', 'pottsville', 'sharp', 'gray', 'olive', 'stone', 'ray', 'sand', 'silt', 'bly', 'green', 'line', 'beckville', 'carbon', 'damascus', 'honesdale', 'dale', 'cherry', 'hon', 'susquehanna', 'haas', 'broad', 'tower city', 'montebello', 'marcellus', 'hamilton', 'rock', 'primrose', 'mammoth', 'tower', 'donaldson', 'limestone', 'oriskany', 'crestline', 'marine', 'rock valley', 'cline', 'fountain', 'tremont', 'bloomsburg', 'klingerstown', 'portal', 'minersville', 'deep', 'west', 'pine', 'index', 'lykens', 'grove', 'anthracite', 'art', 'field', 'hill', 'reston', 'gratz', 'true', 'glen', 'north valley', 'price', 'wood', 'gordon']","['valley', 'schuylkill', 'brown', 'gray', 'stone', 'ray', 'green', 'carbon', 'cherry', 'susquehanna', 'hamilton', 'rock', 'limestone', 'fountain', 'slope', 'berks', 'hill', 'price', 'wood']"
1135_2130,"['wyoming', 'iowa']","['interior', 'block', 'limestone', 'canyon', 'sturgis', 'lake', 'earth', 'ness', 'sand', 'rock', 'piedmont', 'west', 'dakota', 'may', 'view', 'morrison', 'lakota', 'meadow', 'weathers', 'gray', 'paige', 'sandy', 'cream', 'oto', 'house', 'yard', 'western', 'sundance', 'beaver', 'light', 'hulett', 'stone', 'content', 'lawn', 'read', 'load', 'between', 'contact', 'land', 'gypsum', 'roads', 'low', 'high valley', 'range', 'deadwood', 'englewood', 'carbon', 'sites', 'valley', 'lime', 'central', 'clay', 'concrete', 'industrial', 'cliff', 'crestline', 'structure', 'story', 'line', 'marks', 'true', 'hermosa', 'wyoming', 'black', 'hills', 'university', 'sidney', 'way', 'victoria', 'reston', 'price']","['limestone', 'canyon', 'lake', 'slope', 'brown', 'rock', 'gray', 'white', 'beaver', 'stone', 'valley', 'carbon', 'clay', 'story', 'iowa', 'price']"
