map_title,state,quadrangle,county
2483_711,"['washington', 'montana']","['bozeman', 'eldridge', 'interior', 'miner', 'hoppers', 'rock', 'canyon', 'mountain', 'sheridan', 'forest', 'boundary', 'spring', 'cline', 'canyon mountain', 'basalt', 'center', 'trail', 'eagle', 'chimney rock', 'strickland', 'pine', 'hill', 'park', 'butte', 'true', 'ante', 'emigrant', 'washington', 'roberts', 'albert', 'briscoe', 'mont', 'reston', 'price']","['miner', 'rock', 'canyon', 'sheridan', 'boundary', 'eagle', 'hill', 'park', 'butte', 'washington', 'roberts', 'briscoe', 'price']"
1297_903,"['virginia', 'tennessee', 'washington']","['ness', 'sand', 'clay', 'boulder', 'silt', 'interior', 'ewing', 'wheeler', 'cumberland', 'mountain', 'varilla', 'valley', 'virginia', 'pine', 'powell', 'washington', 'trenton', 'leonard', 'claiborne', 'reston', 'price', 'limestone', 'pennington', 'newman', 'lee', 'fine', 'olive', 'gray', 'light', 'gibson', 'boone', 'pond', 'nashville', 'wilderness', 'walnut', 'hill', 'trail', 'gem', 'black', 'oolitic', 'louisville', 'nash', 'barnes', 'jones hollow', 'branch', 'hancock', 'rockwood', 'dolomite', 'chattanooga', 'stone', 'quality', 'clinton', 'hale', 'spring', 'kelly', 'gilead', 'fulton', 'sequatchie', 'reedsville', 'hurricane', 'bridge', 'center', 'lime', 'simmons', 'edge', 'west', 'small', 'valle', 'dixon', 'eggleston', 'hardy', 'neal', 'gap', 'coleman', 'richardson', 'blair', 'maynardville', 'difficulty', 'bray', 'hay', 'low', 'little creek', 'grove', 'cosby', 'poplar', 'camp', 'martin', 'chickamauga', 'range', 'ford', 'lambert', 'parks', 'riverside', 'canoe', 'redman', 'longview', 'poteet', 'dot', 'white', 'gay', 'wylie', 'highland', 'view', 'bend', 'shoals', 'knox', 'ely', 'rice', 'cook', 'bethel', 'swingle', 'line', 'ward', 'howard', 'crystal', 'clouds', 'true', 'tazewell', 'russell', 'harris', 'stephens']","['clay', 'boulder', 'wheeler', 'cumberland', 'valley', 'powell', 'washington', 'claiborne', 'price', 'limestone', 'pennington', 'lee', 'gray', 'gibson', 'boone', 'hill', 'barnes', 'jones', 'hancock', 'stone', 'clinton', 'clinch', 'hale', 'fulton', 'dixon', 'coleman', 'richardson', 'martin', 'ford', 'riverside', 'white', 'highland', 'knox', 'rice', 'cook', 'ward', 'howard', 'tazewell', 'russell', 'harris', 'stephens']"
1009_1114,"['arizona', 'colorado', 'utah']","['interior', 'ness', 'mexico', 'rock', 'bonita', 'black', 'gibson', 'valley', 'old canyon', 'sandy', 'hunter', 'apache', 'bartlett', 'wingate', 'rock point', 'pond', 'mission', 'forest', 'hunters', 'lake', 'samson', 'early', 'mancos', 'gallup', 'pescado', 'monitor', 'butte', 'chinle', 'post', 'peterson', 'moenkopi', 'holbrook', 'shinarump', 'whitewater', 'dakota', 'arroyo', 'supai', 'petroleum', 'field', 'plateau', 'morrison', 'westwater', 'canyon', 'lookout', 'fruitland', 'house', 'lewis', 'shale point', 'cliffs', 'cliff', 'beaumont', 'mckinley', 'mckee', 'sullivan', 'sedona', 'low', 'mesa', 'central', 'northeast', 'page', 'navajo', 'ina', 'sand', 'spring', 'blue', 'west', 'true', 'reston', 'axial', 'western', 'basin', 'wilson', 'read', 'the rocks', 'denver', 'center', 'alamo', 'limestone', 'steve', 'condon', 'hunters point', 'dalton']","['rock', 'gibson', 'valley', 'canyon', 'apache', 'lake', 'butte', 'petroleum', 'colorado', 'lewis', 'mckinley', 'sullivan', 'grand', 'mesa', 'page', 'navajo', 'wilson', 'utah', 'limestone']"
2662_1123,"['pennsylvania', 'virginia']","['mcclure', 'kennedy', 'kanawha', 'banner ridge', 'limestone', 'bluefield', 'gray', 'light', 'ray', 'fine', 'fossil', 'dull', 'mills', 'gay', 'dolomite', 'rose', 'salina', 'hill', 'west', 'seaboard', 'middlesboro', 'castle', 'jewell', 'tiller', 'council', 'lee', 'maccrady', 'greenbrier', 'black', 'olive', 'price', 'marine', 'shell', 'oolitic', 'eggleston', 'trenton', 'reedsville', 'juniata', 'wall', 'trail', 'pocahontas', 'simmons', 'raleigh', 'goodwill', 'low', 'millboro', 'berea', 'gap', 'stone', 'honaker', 'white', 'chattanooga', 'moccasin', 'cove', 'witten', 'wardell', 'bowen', 'ward', 'line', 'pride', 'hinton', 'millsboro', 'green', 'shady', 'may', 'rome', 'lime', 'structure', 'contact', 'sandy', 'hale', 'beekmantown', 'blackford', 'beech', 'tazewell', 'onondaga', 'crystal', 'clifton', 'oriskany', 'cross', 'maynardville', 'oak', 'branch', 'lewis', 'richlands', 'valley', 'hurricane', 'sharp', 'sand', 'marks', 'cambria', 'cooper', 'charles', 'industrial', 'virginia', 'miller', 'buchanan', 'blue', 'true', 'ault', 'reston', 'denver', 'federal', 'center', 'amonate', 'interior']","['banner', 'limestone', 'gray', 'ray', 'mills', 'clinch', 'hill', 'jewell', 'lee', 'price', 'brown', 'pocahontas', 'stone', 'white', 'ward', 'green', 'hale', 'tazewell', 'onondaga', 'cross', 'lewis', 'valley', 'sharp', 'charles', 'miller', 'buchanan']"
2215_1155,"['idaho', 'wyoming', 'oregon', 'colorado']","['spring', 'grouse', 'cone', 'nichols', 'deep', 'lava', 'small', 'magma', 'rock', 'central', 'dragon', 'blue', 'deposit', 'martin', 'boundary', 'moon', 'sunset', 'monument', 'northeast', 'champion', 'kings', 'pond', 'field', 'fields', 'plain', 'great pond', 'orchard', 'wells', 'vermillion', 'butte', 'flat', 'black', 'cottonwood springs', 'flo', 'center', 'gate', 'murtaugh', 'buffalo', 'trail', 'roads', 'sentinel', 'sawtooth', 'grassy butte', 'echo', 'carey', 'park', 'grassy', 'west', 'paisley', 'needles', 'swanson', 'holcomb', 'broad', 'basin', 'challis', 'crescent', 'little butte', 'prairie', 'ava', 'cora', 'coy', 'cascade', 'peterson', 'strain', 'leeman', 'mineral', 'basalt', 'peters', 'scott', 'gray', 'stout', 'pioneer', 'wyoming', 'bakersfield', 'key', 'pacific', 'western', 'university', 'nicholls', 'portland', 'moscow', 'oregon', 'james', 'kilauea', 'volcano', 'earth', 'mounds', 'orange', 'irvine', 'cox', 'allen', 'bell', 'boulder', 'payette', 'index', 'miles', 'snake river', 'ashton', 'mold', 'contact', 'unique', 'between', 'breckenridge', 'covington', 'black butte', 'dome', 'cone butte', 'irwin', 'line', 'reston', 'federal', 'morgan', 'denver', 'interior', 'richard', 'true']","['idaho', 'rock', 'martin', 'boundary', 'kings', 'wells', 'butte', 'buffalo', 'park', 'prairie', 'cascade', 'mineral', 'brown', 'scott', 'gray', 'wyoming', 'pacific', 'oregon', 'orange', 'allen', 'bell', 'boulder', 'colorado', 'covington', 'morgan']"
16984_1289,['oregon'],"['thomas', 'interior', 'astoria', 'stevens', 'dole', 'imlay', 'hornbrook', 'sprague', 'sisters', 'beach', 'ord', 'kim', 'silver', 'bear river', 'camp', 'west', 'lay', 'wing', 'wolf', 'valley', 'sams', 'white', 'spring', 'oak', 'rock', 'fourmile', 'lake', 'willow', 'ante', 'upper lake', 'agency', 'tow', 'wood', 'diller', 'gray', 'miller', 'fern', 'gerber', 'bly', 'sebastian', 'carpenter', 'wheeler', 'roundtop', 'steve', 'deer', 'medford', 'ruch', 'anderson', 'griffin', 'volt', 'spencer', 'klamath', 'glover', 'aspen', 'reston', 'worden', 'green', 'gate', 'white rocks', 'tea', 'may', 'cascade', 'yamhill river', 'molalla', 'wilson', 'bend', 'wells', 'miles', 'park', 'olney', 'elm', 'vernonia', 'tome', 'dallas', 'peck', 'hood', 'arch cape', 'nehalem', 'foley', 'cook', 'key', 'way', 'dilley', 'forest', 'hillsboro', 'timber', 'rockwood', 'portland', 'gresham', 'union', 'home', 'columbia mtn', 'day', 'badger', 'wamic', 'pacific', 'neskowin', 'netarts', 'hill', 'mission', 'dayton', 'yamhill', 'palmer', 'gervais', 'gaston', 'lane', 'amity', 'boring', 'aurora', 'deep', 'haley', 'line', 'bull lake', 'sand', 'butte south', 'hart', 'boulder', 'oak creek', 'otter', 'lincoln', 'yaquina', 'agate', 'rickreall', 'india', 'salem', 'stayton', 'mccoy', 'gates', 'pine', 'grove', 'lafe', 'black', 'newport', 'yachats', 'beaver', 'waldport', 'alsea', 'woods', 'salado', 'summit', 'elk', 'nortons', 'harlan', 'phil', 'courtney', 'albany', 'tangent', 'lebanon', 'plainview', 'ino', 'trail', 'marion', 'tumalo', 'butte', 'cline', 'pilot', 'dike', 'sparks', 'oregon', 'hill city', 'small', 'grano', 'central', 'roosevelt', 'lake creek', 'tenmile', 'florence', 'mercer', 'horton', 'lee', 'crow', 'mohawk', 'trent', 'linton', 'mckenzie', 'prairie', 'vine', 'china', 'north lake', 'smith', 'benson', 'roads', 'big lake', 'folley', 'vincent', 'gunter', 'lorane', 'crewe', 'davis', 'waldo', 'moore', 'odell', 'lava', 'paulina', 'melson', 'east fork', 'house', 'hubbard', 'oldham', 'windigo', 'diamond', 'marsh', 'thompson', 'blanco', 'lingle', 'flora', 'rice', 'dillard', 'myrtle', 'milo', 'castle', 'crater sink']","['thomas', 'stevens', 'valley', 'white', 'rock', 'lake', 'wood', 'gray', 'miller', 'sebastian', 'wheeler', 'anderson', 'klamath', 'lake klamath', 'green', 'deschutes', 'cascade', 'yamhill', 'clackamas', 'wilson', 'wells', 'cannon', 'park', 'dallas', 'bay', 'cook', 'union', 'columbia', 'day', 'pacific', 'hill', 'lane', 'aurora', 'butte', 'boulder', 'lincoln', 'kerr', 'salem', 'beaver', 'summit', 'elk', 'harlan', 'albany', 'lebanon', 'marion', 'oregon', 'roosevelt', 'mercer', 'lee', 'hand', 'mckenzie', 'prairie', 'smith', 'benson', 'davis', 'waldo', 'moore', 'oldham', 'rice']"
19624_1428,"['utah', 'arizona', 'washington']","['johnson', 'seaman', 'interior', 'buckskin gulch', 'flat', 'navajo', 'shinarump', 'true', 'kane', 'house', 'spring', 'rock', 'roads', 'sable', 'petroleum', 'washington', 'field', 'traver', 'house rock', 'price', 'reston']","['johnson', 'bucks', 'navajo', 'utah', 'kane', 'rock', 'petroleum', 'washington', 'price']"
19675_1564,"['colorado', 'utah', 'washington']","['interior', 'line', 'queen', 'wray', 'montrose', 'canyon', 'mont', 'true', 'rose', 'roads', 'traver', 'sable', 'manti', 'price', 'washington', 'forest', 'field', 'reston']","['colorado', 'canyon', 'utah', 'price', 'washington']"
2277_1823,"['wyoming', 'utah', 'colorado', 'washington']","['wasatch', 'interior', 'gray', 'black', 'gap', 'rock', 'mountain', 'wyoming', 'sand', 'sandy', 'green', 'fine', 'oolitic', 'stone', 'light', 'weathers', 'dolomite', 'orange', 'trail creek', 'canyon', 'alkali', 'corral', 'spring', 'rust', 'gem', 'basin', 'wilkins', 'ray', 'park', 'tuff', 'jane', 'trail', 'meadow creek', 'tipton', 'green river', 'early', 'browns', 'center', 'small', 'dant', 'meadows', 'dodge', 'spring creek', 'pine', 'niland', 'limestone', 'content', 'low', 'red spring', 'ping', 'daggett', 'clay basin', 'central', 'camp', 'west', 'clay', 'blue', 'true', 'butte', 'willow', 'beaver mountain', 'henry', 'washington', 'reston', 'price']","['wasatch', 'gray', 'rock', 'wyoming', 'utah', 'green', 'brown', 'stone', 'orange', 'canyon', 'ray', 'park', 'tipton', 'dodge', 'limestone', 'daggett', 'clay', 'butte', 'colorado', 'beaver', 'henry', 'washington', 'price']"
1051_1829,"['tennessee', 'washington']","['martinsburg', 'interior', 'ness', 'limestone', 'orange', 'sandy', 'fine', 'stone', 'gray', 'light', 'norris', 'lime', 'contact', 'pleasant gap', 'gap', 'smith', 'branch', 'salem', 'park', 'hill', 'church', 'cline', 'union', 'fountain', 'graveston', 'angle', 'moccasin', 'blue', 'valley', 'black', 'weathers', 'green', 'riddle', 'highland', 'view', 'mccloud', 'pike', 'emory', 'bell', 'chapman', 'mosheim', 'cream', 'knox', 'line', 'crystal', 'allen', 'beaver', 'halls', 'crossroads', 'may', 'willow', 'barnard', 'coupland', 'longview', 'dolomite', 'kingsport', 'mascot', 'copeland', 'powell', 'beaver creek', 'sharon', 'dale', 'broadway', 'hall', 'hope', 'varner', 'sevier', 'beverly', 'hills', 'corinth', 'bridge', 'small', 'sand', 'calvary', 'bradley', 'beaver city', 'dry fork', 'rifle', 'range', 'shannondale', 'tazewell', 'murphy', 'oma', 'maynardville', 'oolitic', 'glenwood', 'dant', 'golden', 'cross', 'cedar', 'lane', 'lake', 'whites', 'oakland', 'saltville', 'greenwood', 'washington', 'hart', 'rogersville', 'rutledge', 'maryville', 'norwood', 'central', 'oak', 'clinton', 'lincoln', 'sharp', 'park creek', 'art', 'arlington', 'knoxville', 'pool', 'burlington', 'alice', 'rome', 'between', 'greer', 'bearden', 'true', 'belle', 'chilhowee', 'reston', 'price']","['brown', 'limestone', 'orange', 'stone', 'gray', 'smith', 'salem', 'park', 'hill', 'union', 'fountain', 'valley', 'green', 'highland', 'pike', 'bell', 'knox', 'allen', 'beaver', 'powell', 'dale', 'hall', 'sevier', 'bradley', 'tazewell', 'cross', 'cedar', 'lane', 'lake', 'oakland', 'greenwood', 'washington', 'clinton', 'lincoln', 'sharp', 'burlington', 'price']"
2327_2007,"['pennsylvania', 'washington']","['interior', 'shamokin', 'carmel', 'gap', 'valley', 'view', 'catskill', 'pocono', 'mahanoy', 'mountain', 'basin', 'trevorton', 'hunter', 'line', 'gray', 'olive', 'stone', 'ray', 'sand', 'silt', 'bly', 'green', 'cameron', 'ander', 'couch', 'haas', 'broad', 'rood', 'tower city', 'primrose', 'mammoth', 'tower', 'klingerstown', 'ready', 'soo', 'donaldson', 'fountain', 'tremont', 'minersville', 'deep', 'west', 'church', 'deer', 'park', 'washington', 'hill', 'pine', 'index', 'lykens', 'grove', 'anthracite', 'art', 'field', 'reston', 'gratz', 'true', 'glen', 'north valley', 'price', 'wood', 'gordon']","['valley', 'brown', 'gray', 'stone', 'ray', 'green', 'cameron', 'fountain', 'park', 'washington', 'hill', 'berks', 'schuylkill', 'price', 'wood']"
1135_2130,"['wyoming', 'iowa']","['interior', 'block', 'minnekahta', 'limestone', 'canyon', 'sturgis', 'lake', 'earth', 'ness', 'sand', 'rock', 'piedmont', 'oto', 'blackhawk', 'rapid city', 'west', 'rapid', 'dakota', 'may', 'view', 'morrison', 'lakota', 'meadow', 'weathers', 'gray', 'white', 'paige', 'sandy', 'cream', 'doty', 'forest', 'house', 'yard', 'western', 'lead', 'sundance', 'beaver', 'light', 'fine', 'redwater', 'hulett', 'stone', 'back', 'wells', 'clarkson', 'bennett', 'content', 'lawn', 'read', 'spearfish', 'load', 'between', 'contact', 'land', 'gypsum', 'hill', 'park', 'jackson', 'roads', 'low', 'high valley', 'range', 'sites', 'valley', 'lime', 'central', 'clay', 'victoria', 'concrete', 'industrial', 'cliff', 'structure', 'story', 'englewood', 'deadwood', 'marks', 'true', 'wyoming', 'black', 'hills', 'university', 'sidney', 'way', 'reston', 'price']","['limestone', 'canyon', 'lake', 'slope', 'brown', 'rock', 'gray', 'white', 'beaver', 'stone', 'wells', 'bennett', 'hill', 'park', 'jackson', 'sioux', 'valley', 'clay', 'story', 'wyoming', 'iowa', 'price']"
27689_2251,"['kentucky', 'ohio', 'virginia', 'washington']","['interior', 'sand', 'silt', 'elkhorn', 'border', 'russell', 'harman', 'sandy', 'millard', 'republic', 'ohio', 'hagan', 'wallace', 'commonwealth', 'rector', 'university', 'mountain', 'jamboree', 'hackney', 'kendrick', 'williamson', 'stone', 'clay', 'white', 'gray', 'fine', 'beaver', 'northeast', 'federal', 'banner', 'quality', 'carbon', 'sample', 'west', 'cannelton', 'limestone', 'lime', 'ness', 'western', 'virginia', 'norfolk', 'trail', 'clintwood', 'eagle', 'cliffs', 'hunt', 'rock', 'raven', 'grassy', 'bingham', 'blair', 'pond', 'eaton', 'pine', 'mike', 'hon', 'pike', 'buchanan', 'cross', 'index', 'contact', 'moore', 'branch', 'ford', 'chestnut', 'rover', 'oak', 'flat', 'lee', 'dant', 'chesapeake', 'pennington', 'compton', 'between', 'harris', 'wells', 'berea', 'shorter', 'gap', 'giles', 'structure', 'light', 'hell creek', 'spruce pine', 'forest', 'wood', 'potter', 'wolf', 'flats', 'pool', 'weathers', 'rose', 'small', 'low', 'elk', 'newman', 'concrete', 'sharp', 'blue', 'lea', 'line', 'lake', 'laurel', 'spring', 'park', 'camp', 'simms', 'horn', 'home', 'block', 'range', 'crystal', 'marine', 'earl', 'hollenbeck', 'deposit', 'grit', 'olive', 'fossil', 'willis', 'dickenson', 'cumberland', 'garden', 'hall', 'day', 'maccrady', 'price', 'wise', 'industrial', 'domestic', 'walker', 'supply', 'may', 'oolitic', 'green', 'orange', 'marks', 'carter', 'true', 'haysi', 'prater', 'sunbury', 'lyons', 'reynolds', 'miller', 'smith', 'reserve', 'letcher', 'preston', 'crawford', 'knott', 'floyd', 'martin', 'black', 'carbona', 'back', 'kent', 'washington', 'browning', 'briggs', 'kanawha', 'valley', 'field', 'the v', 'elkhorn city', 'ralph']","['russell', 'millard', 'republic', 'ohio', 'wallace', 'williamson', 'stone', 'clay', 'white', 'gray', 'beaver', 'banner', 'carbon', 'limestone', 'eagle', 'breathitt', 'rock', 'bingham', 'eaton', 'pike', 'buchanan', 'cross', 'moore', 'ford', 'lee', 'pennington', 'harris', 'wells', 'hinds', 'giles', 'wood', 'potter', 'elk', 'brown', 'sharp', 'lea', 'lake', 'laurel', 'park', 'dickenson', 'cumberland', 'garden', 'hall', 'day', 'price', 'wise', 'walker', 'iron', 'green', 'orange', 'carter', 'reynolds', 'miller', 'smith', 'crawford', 'floyd', 'martin', 'kent', 'washington', 'valley']"
63377_2724,"['oregon', 'washington']","['morrison', 'pacific', 'oregon', 'parker', 'coquille', 'norway', 'sand', 'marine', 'may', 'coy', 'pulaski', 'hall', 'highland', 'sandy', 'tyee', 'basalt', 'gray', 'cross', 'rich', 'myrtle', 'stone', 'klamath', 'mallory', 'marks', 'fossil', 'doyle', 'bill', 'fox', 'aid', 'field', 'baldwin', 'allen', 'bandon', 'true', 'miles', 'bone', 'prospect', 'quality', 'deposit', 'center', 'clay', 'hall creek', 'bend', 'cove creek', 'washington', 'hill', 'interior', 'index', 'salem', 'portland', 'columbia', 'newport', 'petroleum', 'the v', 'mineral', 'range', 'the basin', 'price']","['pacific', 'oregon', 'parker', 'pulaski', 'hall', 'highland', 'gray', 'cross', 'rich', 'stone', 'klamath', 'bay', 'baldwin', 'allen', 'coos', 'clay', 'washington', 'hill', 'salem', 'columbia', 'petroleum', 'mineral', 'price']"
53712_3598,"['florida', 'washington', 'massachusetts']","['interior', 'holyoke', 'van', 'park', 'blunt', 'palmer', 'garden', 'elm', 'springfield', 'plainfield', 'hall', 'jefferson', 'calhoun', 'chapin', 'sullivan', 'boston', 'liberty', 'tow', 'prospect', 'hancock', 'florida', 'mcknight', 'yale', 'union', 'oak park', 'tyler', 'bill', 'kendall', 'st james', 'central', 'worthing', 'roosevelt', 'buckingham', 'grove', 'noonan', 'westford', 'cove', 'homer', 'hill', 'oak', 'circle', 'norfolk', 'pond', 'lookout', 'evergreen', 'north branch', 'pine', 'lake', 'emerald', 'rood', 'brad', 'cherokee', 'branch', 'burns', 'sixteen', 'norman', 'west', 'westfield', 'lenox', 'bliss', 'boundary', 'bridge', 'day', 'lane', 'forest', 'walnut', 'wesson', 'king', 'howard', 'walker', 'kensington', 'revere', 'arcadia', 'penn', 'allen', 'white', 'surrey', 'sylvan', 'alden', 'oakland', 'gillette', 'navajo', 'cambria', 'baker', 'cross', 'harris', 'abbott', 'way', 'phelps', 'street', 'sumner', 'belmont', 'washington', 'fountain', 'dorset', 'dingle', 'thompson', 'powell', 'view', 'hampden', 'mccarthy', 'adams', 'meadow', 'longmeadow', 'warren', 'burbank', 'hopkins', 'ely', 'farmington', 'englewood', 'westmoreland', 'field', 'riverview', 'chestnut', 'maple', 'dwight', 'rankin', 'cook', 'williams', 'wolf', 'turner', 'tower', 'hickory', 'hartford', 'brainard', 'crook', 'crescent lake', 'windsor', 'deep', 'moody', 'osborn', 'taylor', 'hartshorn', 'price', 'may', 'reston']","['park', 'garden', 'hall', 'jefferson', 'calhoun', 'sullivan', 'liberty', 'hancock', 'union', 'tyler', 'bay', 'roosevelt', 'buckingham', 'hill', 'lake', 'cherokee', 'boundary', 'day', 'lane', 'king', 'howard', 'walker', 'allen', 'white', 'oakland', 'navajo', 'baker', 'cross', 'harris', 'phelps', 'sumner', 'belmont', 'washington', 'fountain', 'powell', 'adams', 'converse', 'warren', 'hopkins', 'westmoreland', 'rankin', 'cook', 'williams', 'turner', 'hickory', 'hartford', 'crook', 'bacon', 'moody', 'taylor', 'price']"
52590_3691,"['maryland', 'ohio', 'washington', 'delaware']","['spring', 'sandy', 'interior', 'patuxent', 'field', 'savage', 'spencerville', 'academy', 'oak', 'hill', 'orchard', 'batson', 'union', 'burton', 'valley', 'tow', 'west', 'lane', 'spencer', 'branch', 'brooklyn', 'lookout', 'park', 'hope', 'briggs', 'perry', 'greencastle', 'manor', 'tower', 'sand', 'crow', 'cherry', 'van', 'kensington', 'springbrook', 'hampshire', 'jackson', 'fairview', 'marks', 'deer', 'beltsville', 'bellevue', 'street', 'normal', 'echo', 'blue', 'ohio', 'pike', 'laurel', 'pond', 'lockwood', 'ordnance', 'mills', 'pine', 'stewart', 'montgomery', 'odell', 'franklin', 'knolls', 'edgewater', 'center', 'waite', 'industry', 'edgewood', 'hills', 'holly', 'beaverdam', 'rosedale', 'lang', 'camillus', 'cherokee park', 'woods', 'gate', 'daniels', 'washington east', 'delaware', 'baltimore', 'washington', 'lake', 'land', 'way', 'wood', 'lanham', 'indian creek', 'potomac', 'clay', 'albert', 'angle', 'george', 'reston', 'price']","['hill', 'union', 'valley', 'lane', 'park', 'perry', 'cherry', 'cannon', 'jackson', 'ohio', 'pike', 'laurel', 'mills', 'stewart', 'will', 'montgomery', 'franklin', 'cherokee', 'daniels', 'washington', 'delaware', 'baltimore', 'lake', 'wood', 'clay', 'george', 'price']"
15489_3906,"['arkansas', 'montana', 'wyoming', 'washington']","['horn', 'sheridan', 'field', 'decker', 'birney', 'mont', 'wasatch', 'heppner', 'wyarno', 'burgess', 'draw', 'baker', 'roland', 'burlington', 'miles', 'cedar', 'rock', 'wann', 'union', 'prairie', 'home', 'enochs', 'wyoming', 'quality', 'rosebud', 'reston', 'center', 'interior', 'washington', 'jones', 'may', 'price', 'ina']","['sheridan', 'arkansas', 'wasatch', 'baker', 'burlington', 'cedar', 'rock', 'union', 'prairie', 'wyoming', 'rosebud', 'washington', 'jones', 'price']"
54992_4380,"['delaware', 'alaska', 'wyoming', 'maryland', 'pennsylvania', 'wisconsin']","['west', 'dryden', 'lake', 'virgil', 'danby', 'owego', 'tioga', 'ithaca', 'interior', 'long pond', 'cincinnatus', 'broome', 'cortland', 'bainbridge', 'sidney', 'pond', 'ruggs', 'guilford', 'susquehanna', 'otsego', 'delaware', 'delhi', 'oneonta', 'charlotte', 'schoharie', 'roxbury', 'green', 'catskill', 'albany', 'bradford', 'blanchard', 'lohman', 'miller', 'merrill', 'willard', 'lewis', 'basin', 'salisbury', 'spencer', 'arthur', 'watson', 'dorchester', 'nanticoke', 'martin', 'georgetown', 'milton', 'laurel', 'rehoboth', 'rehoboth beach', 'little river', 'homan', 'true', 'ellis', 'cooks', 'johnson', 'snake river', 'endicott', 'meadows', 'stanley lake', 'comfort', 'york', 'deposit', 'bray', 'way', 'livingston', 'downsville', 'beaver', 'ulster', 'walton', 'neversink', 'manor', 'sullivan', 'ashokan', 'cooper', 'kingston', 'saugerties', 'elbow', 'towanda', 'wyoming', 'branch', 'tuscarora', 'ord', 'white', 'anna', 'carbondale', 'summit', 'tunkhannock', 'honesdale', 'mayfield', 'wayne city', 'stanton', 'oak', 'elk', 'winton', 'narrowsburg', 'lake reservoir', 'bridge', 'toronto', 'highland', 'middletown', 'summitville', 'ellenville', 'browns', 'yankee', 'mckee', 'cedar', 'range', 'newburgh', 'poughkeepsie', 'berwick', 'columbia', 'mud creek', 'huntington', 'plymouth', 'barre', 'parsons', 'exeter', 'harris', 'plains', 'harvey creek', 'pike lake', 'bear lake', 'pittston', 'luzerne', 'scranton', 'lake mountain', 'pocono', 'maple', 'wayne', 'elmhurst', 'conroe', 'brodhead', 'ariel', 'jersey', 'bend', 'land', 'goshen', 'monroe', 'clinton', 'sussex', 'tomahawk', 'highland lake', 'midvale', 'hill', 'new franklin', 'nyack', 'river spring', 'harmon', 'valley', 'pearl', 'orange', 'haverstraw', 'peekskill', 'tarrytown', 'rockland west', 'bloomsburg', 'pottsville', 'tamaqua', 'nesquehoning', 'lansford', 'hazelton', 'carbon', 'easton', 'northampton', 'palmerton', 'stroudsburg', 'warren', 'morris', 'bloomingdale', 'morristown', 'boonton', 'caldwell', 'union', 'pompton plains', 'denmark', 'newton', 'jersey city', 'westwood', 'park', 'yonkers', 'dumont', 'ferry', 'lebanon', 'schuyler', 'reading', 'lehigh', 'quakertown', 'bethlehem', 'allentown', 'riegelsville', 'doylestown', 'princeton', 'woodbridge', 'manville', 'perth', 'plainfield', 'brunswick', 'keyport', 'amboy', 'turnpike', 'westfield', 'elizabeth', 'highlands', 'brighton', 'narrows', 'monmouth', 'new haven', 'beach', 'kings', 'midland', 'atlantic', 'safe harbor', 'lancaster', 'lititz', 'ephrata', 'chester', 'coatsville', 'pottstown', 'phoenixville', 'norristown', 'lansdale', 'ardmore', 'spring', 'bridgeport', 'media', 'abington', 'burlington', 'riverside', 'shade', 'morrisville', 'holly', 'trent', 'camden', 'langhorne', 'freehold', 'mills', 'lakewood', 'wood', 'asbury', 'avon park', 'long branch', 'seaside', 'pleasant lake', 'belmar', 'hartford', 'havre', 'harford', 'cecil', 'northeast', 'edgar', 'grace', 'newark', 'salem', 'penns grove', 'hammonton', 'runnemede', 'clementon', 'clayton', 'berlin', 'woodbury', 'glassboro', 'spray', 'mullica', 'garden', 'surf', 'arlington', 'baltimore', 'essex', 'back', 'gunpowder', 'kent', 'spesutie', 'queen', 'silver lake', 'cumberland', 'vineland', 'may', 'somers', 'rainbow', 'florence', 'bascom', 'annapolis', 'olmsted', 'poplar', 'eastport', 'gibson', 'parker', 'marsh', 'milford', 'wildwood', 'refuge']","['lake', 'tioga', 'chenango broome cortland', 'susquehanna', 'otsego', 'delaware', 'charlotte', 'schoharie delaware', 'schoharie', 'green', 'albany', 'bradford', 'miller', 'lewis', 'caroline', 'arthur', 'dorchester', 'martin', 'laurel', 'bay', 'ellis', 'johnson', 'stanley', 'broome', 'york', 'chenango', 'livingston', 'beaver', 'ulster', 'walton', 'sullivan', 'wyoming', 'lackawanna', 'white', 'summit', 'wayne', 'stanton', 'elk', 'highland', 'cedar', 'columbia', 'huntington', 'wilkes', 'plymouth', 'harris', 'harvey', 'pike', 'bear lake', 'luzerne', 'goshen', 'monroe', 'clinton', 'sussex', 'hill', 'franklin', 'valley', 'orange', 'schuylkill', 'carbon', 'northampton', 'warren', 'morris', 'caldwell', 'union', 'newton', 'park', 'ferry', 'lebanon', 'schuyler', 'berks', 'bucks', 'brunswick', 'highlands', 'monmouth', 'new haven', 'kings', 'midland', 'lancaster', 'burlington', 'riverside', 'camden', 'mills', 'wood', 'hartford', 'harford cecil', 'salem', 'woodbury', 'garden', 'baltimore', 'essex', 'kent', 'cumberland', 'ocean', 'gibson', 'parker', 'talbot']"
